BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
6,Assiut,2019-10-19,20000,A,NEW,New,0,2026-01-17,Platinum Credit Card,16874.96,2897.83,F,1961-06-01,Primary,100756,,0.0,76,,,,NEW,0,757
6,Assiut,2019-10-19,20000,A,NORM,Normal,0,2026-01-24,Business Credit Card,11214.87,8672.36,F,1961-06-01,Primary,100756,,0.0,76,,,,NORM,0,757
6,Assiut,2019-10-19,20000,A,NORM,Normal,0,2026-01-29,Classic Credit Card,4685.13,14872.0,F,1961-06-01,Primary,100756,,0.0,76,,,,NORM,0,757
7,Luxor,2022-05-12,15000,A,NORM,Normal,0,2026-01-18,Classic Credit Card,6252.62,8553.47,M,1982-07-06,Primary,100757,,0.0,45,,,,NORM,0,758
7,Luxor,2022-05-12,15000,A,NORM,Normal,0,2026-01-20,Cashback Card,12000.19,2924.98,M,1982-07-06,Primary,100757,,0.0,45,,,,NORM,0,758
7,Luxor,2022-05-12,15000,A,NORM,Normal,0,2026-01-26,Titanium Credit Card,2605.6,11954.86,M,1982-07-06,Primary,100757,,0.0,45,,,,NORM,0,758
10,Suez,2018-02-02,75000,A,NORM,Normal,0,2026-01-23,Business Credit Card,34991.8,39910.45,F,1993-01-29,Primary,100758,,0.0,97,,,,NORM,0,759
3,Alexandria,2021-02-25,10000,A,NEW,New,0,2026-01-22,Classic Credit Card,-805.52,8943.38,M,1971-03-11,Primary,100759,,0.0,60,,,,NEW,0,760
3,Alexandria,2021-02-25,10000,A,NORM,Normal,0,2026-01-20,Cashback Card,7446.61,2548.23,M,1971-03-11,Primary,100759,,0.0,60,,,,NORM,0,760
3,Alexandria,2021-02-25,10000,A,NORM,Normal,0,2026-01-18,World Elite Card,-250.6,9366.36,M,1971-03-11,Primary,100759,,0.0,60,,,,NORM,0,760
3,Alexandria,2024-08-18,15000,A,NORM,Normal,0,2026-01-27,Gold Credit Card,12734.44,2066.93,M,1968-06-18,Secondary,100760,,0.0,17,,,,NORM,0,761
10,Suez,2019-01-08,5000,A,NORM,Normal,0,2026-01-17,Gold Credit Card,1161.8,3721.61,F,1968-12-14,Primary,100761,,0.0,86,,,,NORM,0,762
7,Luxor,2018-07-31,30000,A,NORM,Normal,0,2026-01-30,Gold Credit Card,2040.57,27780.08,M,1988-11-18,Primary,100762,,0.0,91,,,,NORM,0,763
1,Cairo Main,2018-08-02,50000,A,NORM,Normal,0,2026-01-21,Titanium Credit Card,-604.96,48990.28,M,1960-01-09,Primary,100763,,0.0,91,,,,NORM,0,764
6,Assiut,2019-04-02,10000,A,NEW,New,0,2026-01-19,Classic Credit Card,584.55,9272.53,F,1973-08-26,Primary,100764,,0.0,83,,,,NEW,0,765
10,Suez,2020-09-02,30000,A,NORM,Normal,0,2026-01-25,Classic Credit Card,7009.0,22612.27,M,1976-09-01,Primary,100765,,0.0,65,,,,NORM,0,766
8,Zagazig,2018-11-03,150000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,98431.74,51491.18,M,1964-06-04,Primary,100766,,0.0,88,,,,NORM,0,767
9,Ismailia,2020-10-31,150000,A,30DD,30 Days Delinquent,30,2026-02-01,Platinum Credit Card,-8267.6,141543.91,M,1991-12-02,Primary,100767,,30502.59,63,,,,30DD,0,768
9,Ismailia,2020-10-31,150000,A,NORM,Normal,0,2026-01-31,Travel Rewards Card,292.63,149604.99,M,1991-12-02,Primary,100767,,0.0,63,,,,NORM,0,768
1,Cairo Main,2024-09-20,30000,A,NORM,Normal,0,2026-01-30,Cashback Card,23827.53,6060.25,F,1967-06-28,Primary,100768,,0.0,16,,,,NORM,0,769
2,Giza,2022-11-29,150000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,134586.7,15326.85,F,1967-06-04,Primary,100769,,0.0,38,,,,NORM,0,770
10,Suez,2024-08-22,5000,A,NEW,New,0,2026-01-19,Cashback Card,91.43,4722.33,M,1969-10-08,Primary,100770,,0.0,17,,,,NEW,0,771
2,Giza,2020-07-06,5000,A,90DA,90 Days Delinquent,90,2026-01-24,Classic Credit Card,1064.26,3931.52,M,1967-09-04,Primary,100771,,2408.94,67,,,,90DA,0,772
4,Mansoura,2019-04-21,5000,A,NORM,Normal,0,2026-02-01,Gold Credit Card,1123.85,3723.35,F,1983-12-24,Primary,100772,,0.0,82,,,,NORM,0,773
5,Tanta,2018-08-23,5000,A,NORM,Normal,0,2026-01-17,Gold Credit Card,2492.59,2256.17,M,1974-07-24,Primary,100773,,0.0,90,,,,NORM,0,774
7,Luxor,2020-11-20,200000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,48731.37,150900.26,F,1989-04-30,Primary,100774,,0.0,63,,,,NORM,0,775
8,Zagazig,2022-11-13,50000,A,NORM,Normal,0,2026-01-28,Platinum Credit Card,11316.59,38310.73,M,1970-05-24,Primary,100775,,0.0,39,,,,NORM,0,776
8,Zagazig,2022-11-13,50000,A,NORM,Normal,0,2026-01-28,World Elite Card,869.14,49060.41,M,1970-05-24,Primary,100775,,0.0,39,,,,NORM,0,776
8,Zagazig,2022-11-13,50000,A,NORM,Normal,0,2026-01-24,Travel Rewards Card,-4101.84,45553.07,M,1970-05-24,Primary,100775,,0.0,39,,,,NORM,0,776
1,Cairo Main,2019-10-30,15000,A,NORM,Normal,0,2026-01-29,Classic Credit Card,276.09,14357.54,M,1973-11-29,Primary,100776,,0.0,76,,,,NORM,0,777
2,Giza,2023-11-28,15000,A,NORM,Normal,0,2026-01-24,Gold Credit Card,5532.59,9054.72,M,1992-06-28,Secondary,100777,,0.0,26,,,,NORM,0,778
4,Mansoura,2018-12-09,30000,A,NORM,Normal,0,2026-02-01,Classic Credit Card,17528.16,12215.0,F,1994-07-18,Secondary,100778,,0.0,87,,,,NORM,0,779
4,Mansoura,2018-12-09,30000,A,NORM,Normal,0,2026-02-01,Gold Credit Card,10300.82,19688.71,F,1994-07-18,Secondary,100778,,0.0,87,,,,NORM,0,779
4,Mansoura,2018-12-09,30000,A,NORM,Normal,0,2026-01-20,Cashback Card,3196.32,26723.03,F,1994-07-18,Secondary,100778,,0.0,87,,,,NORM,0,779
3,Alexandria,2024-04-24,100000,A,NORM,Normal,0,2026-01-25,Platinum Credit Card,23785.38,76191.41,M,1981-07-20,Primary,100779,,0.0,21,,,,NORM,0,780
2,Giza,2018-07-02,10000,A,NEW,New,0,2026-01-27,Cashback Card,4773.25,5225.79,M,1960-12-13,Secondary,100780,,0.0,92,,,,NEW,0,781
7,Luxor,2019-08-27,50000,A,NORM,Normal,0,2026-01-31,Titanium Credit Card,27337.08,22332.93,M,1977-04-15,Secondary,100781,,0.0,78,,,,NORM,0,782
5,Tanta,2018-11-09,200000,A,NORM,Normal,0,2026-01-25,World Elite Card,126476.36,73441.63,M,1976-01-11,Primary,100782,,0.0,88,,,,NORM,0,783
10,Suez,2022-10-08,15000,A,NORM,Normal,0,2026-01-20,Gold Credit Card,7254.01,7301.22,F,1968-02-19,Secondary,100783,,0.0,40,,,,NORM,0,784
2,Giza,2018-01-09,15000,A,NEW,New,0,2026-01-30,Gold Credit Card,1710.58,12882.14,M,1995-05-21,Primary,100784,,0.0,98,,,,NEW,0,785
3,Alexandria,2021-08-16,15000,A,NORM,Normal,0,2026-01-20,Gold Credit Card,12411.55,2106.71,F,1964-01-21,Primary,100785,,0.0,54,,,,NORM,0,786
3,Alexandria,2021-08-16,15000,A,NORM,Normal,0,2026-02-01,Cashback Card,2403.36,12320.57,F,1964-01-21,Primary,100785,,0.0,54,,,,NORM,0,786
4,Mansoura,2022-09-11,150000,A,NORM,Normal,0,2026-01-28,Business Credit Card,89552.28,60052.17,M,1977-03-10,Primary,100786,,0.0,41,,,,NORM,0,787
9,Ismailia,2020-06-17,10000,A,NORM,Normal,0,2026-01-18,Classic Credit Card,4335.07,5179.52,F,1985-12-02,Secondary,100787,,0.0,68,,,,NORM,0,788
6,Assiut,2019-07-25,30000,A,NORM,Normal,0,2026-02-01,Cashback Card,-1006.03,28755.53,M,1976-03-09,Secondary,100788,,0.0,79,,,,NORM,0,789
2,Giza,2019-08-10,75000,A,NEW,New,0,2026-01-21,Titanium Credit Card,31324.41,43628.1,M,1991-03-18,Primary,100789,,0.0,78,,,,NEW,0,790
10,Suez,2019-10-10,5000,A,NORM,Normal,0,2026-01-24,Classic Credit Card,2832.72,1700.11,M,1999-01-17,Primary,100790,,0.0,76,,,,NORM,0,791
3,Alexandria,2019-07-28,150000,A,NORM,Normal,0,2026-01-18,Platinum Credit Card,5071.12,144625.53,F,1981-01-26,Primary,100791,,0.0,79,,,,NORM,0,792
10,Suez,2019-12-12,150000,A,NORM,Normal,0,2026-01-25,Platinum Credit Card,40494.07,109209.22,F,1993-09-10,Secondary,100792,,0.0,74,,,,NORM,0,793
4,Mansoura,2019-10-05,30000,A,NORM,Normal,0,2026-01-28,Classic Credit Card,17813.35,12097.55,M,1979-01-02,Primary,100793,,0.0,77,,,,NORM,0,794
10,Suez,2018-11-13,100000,A,NORM,Normal,0,2026-01-27,Business Credit Card,63072.77,36516.24,M,1997-10-03,Primary,100794,,0.0,87,,,,NORM,0,795
4,Mansoura,2019-03-21,10000,A,NORM,Normal,0,2026-01-27,Gold Credit Card,7709.05,2221.77,F,1972-02-09,Primary,100795,,0.0,83,,,,NORM,0,796
4,Mansoura,2018-02-14,30000,A,NORM,Normal,0,2026-01-18,Cashback Card,5594.1,24188.32,F,1986-10-14,Primary,100796,,0.0,96,,,,NORM,0,797
1,Cairo Main,2023-06-05,5000,A,NEW,New,0,2026-01-17,Gold Credit Card,2541.49,2154.6,F,1985-04-15,Secondary,100797,,0.0,32,,,,NEW,0,798
6,Assiut,2022-05-20,50000,A,NORM,Normal,0,2026-01-18,Platinum Credit Card,17210.2,32295.57,M,1993-09-22,Primary,100798,,0.0,45,,,,NORM,0,799
6,Assiut,2022-05-20,50000,A,NORM,Normal,0,2026-01-23,Travel Rewards Card,-3866.33,46131.75,M,1993-09-22,Primary,100798,,0.0,45,,,,NORM,0,799
10,Suez,2018-06-03,30000,A,NORM,Normal,0,2026-01-20,Gold Credit Card,14613.22,15043.99,M,1998-12-21,Secondary,100799,,0.0,93,,,,NORM,0,800
9,Ismailia,2024-10-29,150000,A,30DD,30 Days Delinquent,30,2026-01-18,World Elite Card,15482.75,134213.12,F,1983-02-28,Primary,100800,,45614.12,15,,,,30DD,0,801
7,Luxor,2020-05-05,200000,A,NORM,Normal,0,2026-01-29,World Elite Card,88987.39,110697.65,M,1970-09-22,Primary,100801,,0.0,69,,,,NORM,0,802
2,Giza,2019-01-21,100000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,51349.39,48636.63,F,1982-05-19,Primary,100802,,0.0,85,,,,NORM,0,803
2,Giza,2023-03-03,30000,A,NORM,Normal,0,2026-01-31,Business Credit Card,9426.7,20568.34,F,1968-01-14,Primary,100803,,0.0,35,,,,NORM,0,804
2,Giza,2023-03-03,30000,A,NORM,Normal,0,2026-01-31,Titanium Credit Card,11448.45,18353.2,F,1968-01-14,Primary,100803,,0.0,35,,,,NORM,0,804
2,Giza,2023-03-03,30000,A,NORM,Normal,0,2026-01-25,Travel Rewards Card,5522.63,24060.59,F,1968-01-14,Primary,100803,,0.0,35,,,,NORM,0,804
7,Luxor,2024-12-13,15000,A,NORM,Normal,0,2026-01-22,Cashback Card,7526.87,7378.15,M,1998-06-11,Primary,100804,,0.0,13,,,,NORM,0,805
5,Tanta,2018-06-24,200000,A,NORM,Normal,0,2026-01-24,World Elite Card,93579.99,106301.53,M,1999-05-11,Primary,100805,,0.0,92,,,,NORM,0,806
5,Tanta,2018-06-24,200000,A,NORM,Normal,0,2026-02-01,Travel Rewards Card,2257.12,197569.06,M,1999-05-11,Primary,100805,,0.0,92,,,,NORM,0,806
7,Luxor,2018-10-26,20000,A,30DD,30 Days Delinquent,30,2026-01-21,Classic Credit Card,14554.36,4988.04,F,1998-04-20,Primary,100806,,1043.3,88,,,,30DD,0,807
7,Luxor,2018-10-26,20000,A,NORM,Normal,0,2026-01-21,Cashback Card,6469.24,13234.67,F,1998-04-20,Primary,100806,,0.0,88,,,,NORM,0,807
2,Giza,2019-03-20,75000,A,NORM,Normal,0,2026-01-24,Titanium Credit Card,68748.97,6072.31,F,1968-02-01,Secondary,100807,,0.0,83,,,,NORM,0,808
8,Zagazig,2021-02-14,100000,A,NORM,Normal,0,2026-01-19,Platinum Credit Card,36018.87,63710.45,F,1965-02-16,Primary,100808,,0.0,60,,,,NORM,0,809
1,Cairo Main,2022-01-20,75000,A,NORM,Normal,0,2026-01-29,Business Credit Card,52442.14,22100.87,F,1996-04-08,Primary,100809,,0.0,49,,,,NORM,0,810
3,Alexandria,2021-01-26,75000,A,NORM,Normal,0,2026-01-26,Titanium Credit Card,61657.22,12940.96,M,1963-02-08,Primary,100810,,0.0,61,,,,NORM,0,811
1,Cairo Main,2022-10-22,50000,A,NEW,New,0,2026-01-24,Titanium Credit Card,1450.95,48433.59,F,1964-02-23,Primary,100811,,0.0,39,,,,NEW,0,812
6,Assiut,2024-05-25,75000,A,NORM,Normal,0,2026-01-20,Platinum Credit Card,-4092.81,70665.22,M,1991-01-30,Primary,100812,,0.0,20,,,,NORM,0,813
3,Alexandria,2019-08-28,100000,A,NORM,Normal,0,2026-01-28,Platinum Credit Card,21592.77,78387.92,M,1980-07-28,Secondary,100813,,0.0,78,,,,NORM,0,814
10,Suez,2018-05-30,20000,A,NEW,New,0,2026-01-19,Cashback Card,10836.92,8944.99,F,1964-05-15,Primary,100814,,0.0,93,,,,NEW,0,815
10,Suez,2022-02-25,50000,A,NORM,Normal,0,2026-01-26,Titanium Credit Card,39893.19,10044.37,F,1960-08-23,Primary,100815,,0.0,47,,,,NORM,0,816
9,Ismailia,2023-11-13,50000,A,NORM,Normal,0,2026-01-17,Platinum Credit Card,10482.0,39121.44,M,1979-02-07,Primary,100816,,0.0,27,,,,NORM,0,817
9,Ismailia,2023-11-13,50000,A,NORM,Normal,0,2026-01-19,Titanium Credit Card,10150.12,39457.15,M,1979-02-07,Primary,100816,,0.0,27,,,,NORM,0,817
9,Ismailia,2023-11-13,50000,A,NORM,Normal,0,2026-01-17,World Elite Card,38264.7,11619.42,M,1979-02-07,Primary,100816,,0.0,27,,,,NORM,0,817
7,Luxor,2021-03-06,200000,A,30DD,30 Days Delinquent,30,2026-01-31,Classic Credit Card,40368.67,159267.0,F,1988-06-11,Primary,100817,,26570.28,59,,,,30DD,0,818
7,Luxor,2021-03-06,200000,A,NORM,Normal,0,2026-01-30,World Elite Card,6822.42,193085.16,F,1988-06-11,Primary,100817,,0.0,59,,,,NORM,0,818
7,Luxor,2021-03-06,200000,A,NORM,Normal,0,2026-01-17,Travel Rewards Card,29734.0,169876.6,F,1988-06-11,Primary,100817,,0.0,59,,,,NORM,0,818
2,Giza,2022-12-25,150000,A,NORM,Normal,0,2026-01-22,Platinum Credit Card,69431.29,80295.92,F,1988-06-01,Primary,100818,,0.0,37,,,,NORM,0,819
2,Giza,2022-12-25,150000,A,NORM,Normal,0,2026-01-21,Gold Credit Card,36144.03,113765.5,F,1988-06-01,Primary,100818,,0.0,37,,,,NORM,0,819
6,Assiut,2023-03-16,75000,A,NORM,Normal,0,2026-01-21,Titanium Credit Card,485.5,74456.67,F,1995-08-09,Primary,100819,,0.0,35,,,,NORM,0,820
7,Luxor,2020-09-16,5000,A,NORM,Normal,0,2026-01-31,Classic Credit Card,-212.62,4329.26,F,1990-03-15,Primary,100820,,0.0,65,,,,NORM,0,821
4,Mansoura,2022-05-23,20000,A,NORM,Normal,0,2026-01-21,Classic Credit Card,3424.85,16348.1,F,1984-12-05,Secondary,100821,,0.0,45,,,,NORM,0,822
6,Assiut,2019-10-11,75000,A,NORM,Normal,0,2026-01-23,Platinum Credit Card,3615.25,71165.57,F,1983-03-16,Secondary,100822,,0.0,76,,,,NORM,0,823
3,Alexandria,2020-04-14,10000,A,NORM,Normal,0,2026-01-18,Classic Credit Card,3843.06,5978.74,M,1974-06-18,Primary,100823,,0.0,70,,,,NORM,0,824
8,Zagazig,2022-01-06,15000,A,NORM,Normal,0,2026-02-01,Classic Credit Card,12695.51,2202.9,M,1988-06-17,Primary,100824,,0.0,49,,,,NORM,0,825
1,Cairo Main,2018-12-06,15000,A,NORM,Normal,0,2026-01-26,Cashback Card,1929.93,13028.5,F,1972-05-02,Secondary,100825,,0.0,87,,,,NORM,0,826
3,Alexandria,2020-12-09,15000,A,NORM,Normal,0,2026-01-17,Gold Credit Card,12965.5,1544.3,M,1972-09-01,Primary,100826,,0.0,62,,,,NORM,0,827
2,Giza,2018-11-09,20000,A,NEW,New,0,2026-01-17,Gold Credit Card,15053.79,4667.8,M,1981-10-28,Primary,100827,,0.0,88,,,,NEW,0,828
10,Suez,2018-05-09,10000,A,NORM,Normal,0,2026-01-30,Gold Credit Card,1995.03,7727.54,F,1998-05-06,Secondary,100828,,0.0,94,,,,NORM,0,829
10,Suez,2018-05-09,10000,A,NORM,Normal,0,2026-01-22,Cashback Card,6260.85,3534.85,F,1998-05-06,Secondary,100828,,0.0,94,,,,NORM,0,829
10,Suez,2018-05-09,10000,A,NORM,Normal,0,2026-01-29,Travel Rewards Card,7460.66,2283.41,F,1998-05-06,Secondary,100828,,0.0,94,,,,NORM,0,829
1,Cairo Main,2018-04-05,150000,A,NORM,Normal,0,2026-01-17,Classic Credit Card,14608.67,135251.72,F,1984-01-16,Primary,100829,,0.0,95,,,,NORM,0,830
1,Cairo Main,2018-04-05,150000,A,NORM,Normal,0,2026-01-23,World Elite Card,10607.18,138988.28,F,1984-01-16,Primary,100829,,0.0,95,,,,NORM,0,830
5,Tanta,2023-05-27,20000,A,NORM,Normal,0,2026-01-19,Cashback Card,867.59,18830.11,F,1972-04-10,Primary,100830,,0.0,32,,,,NORM,0,831
5,Tanta,2020-03-21,30000,A,NEW,New,0,2026-01-31,Cashback Card,-1341.26,28364.97,M,1967-10-04,Secondary,100831,,0.0,71,,,,NEW,0,832
8,Zagazig,2024-09-08,30000,A,NORM,Normal,0,2026-01-25,Cashback Card,14454.26,15305.89,M,1979-01-03,Primary,100832,,0.0,17,,,,NORM,0,833
8,Zagazig,2018-05-19,150000,A,NORM,Normal,0,2026-01-19,Platinum Credit Card,38609.95,111342.45,M,1967-07-03,Primary,100833,,0.0,93,,,,NORM,0,834
3,Alexandria,2020-10-01,10000,A,NORM,Normal,0,2026-01-23,Gold Credit Card,2018.64,7656.08,M,1976-01-18,Primary,100834,,0.0,64,,,,NORM,0,835
4,Mansoura,2024-05-13,50000,A,30DD,30 Days Delinquent,30,2026-01-21,Titanium Credit Card,39067.06,10625.4,M,1980-11-15,Primary,100835,,14005.72,20,,,,30DD,0,836
5,Tanta,2024-10-25,10000,A,NEW,New,0,2026-01-28,Gold Credit Card,2450.23,7194.78,F,1992-02-17,Primary,100836,,0.0,15,,,,NEW,0,837
5,Tanta,2024-10-25,10000,A,NORM,Normal,0,2026-01-18,Cashback Card,7847.16,2127.17,F,1992-02-17,Primary,100836,,0.0,15,,,,NORM,0,837
8,Zagazig,2021-01-29,75000,A,NORM,Normal,0,2026-01-28,Platinum Credit Card,63154.03,11423.11,F,1962-02-05,Primary,100837,,0.0,60,,,,NORM,0,838
1,Cairo Main,2024-06-16,5000,A,NORM,Normal,0,2026-01-18,Gold Credit Card,2856.31,1690.04,M,1988-11-14,Primary,100838,,0.0,19,,,,NORM,0,839
8,Zagazig,2022-08-28,30000,A,NORM,Normal,0,2026-01-22,Gold Credit Card,15288.88,14561.5,F,1964-04-07,Primary,100839,,0.0,41,,,,NORM,0,840
5,Tanta,2023-02-05,100000,A,NORM,Normal,0,2026-01-27,World Elite Card,73454.53,26442.41,M,1991-03-29,Primary,100840,,0.0,36,,,,NORM,0,841
5,Tanta,2023-02-05,100000,A,NORM,Normal,0,2026-02-01,Travel Rewards Card,44953.86,55004.64,M,1991-03-29,Primary,100840,,0.0,36,,,,NORM,0,841
4,Mansoura,2018-12-27,20000,A,NORM,Normal,0,2026-01-25,Classic Credit Card,13791.7,5783.84,M,1967-08-20,Primary,100841,,0.0,86,,,,NORM,0,842
4,Mansoura,2018-12-27,20000,A,60DA,60 Days Delinquent,60,2026-02-01,Cashback Card,15520.14,4439.97,M,1967-08-20,Primary,100841,,11370.49,86,,,,60DA,0,842
5,Tanta,2024-11-14,75000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,64707.44,9809.52,M,1974-10-09,Primary,100842,,0.0,14,,,,NORM,0,843
7,Luxor,2023-01-05,10000,A,NORM,Normal,0,2026-01-19,Cashback Card,5059.47,4755.33,F,1988-07-27,Primary,100843,,0.0,37,,,,NORM,0,844
2,Giza,2021-04-28,10000,A,NORM,Normal,0,2026-01-22,Classic Credit Card,1320.62,8284.72,M,1971-11-01,Secondary,100844,,0.0,58,,,,NORM,0,845
1,Cairo Main,2020-06-04,100000,A,NORM,Normal,0,2026-01-22,World Elite Card,-7829.91,91809.13,F,1990-01-28,Primary,100845,,0.0,68,,,,NORM,0,846
3,Alexandria,2023-08-29,10000,A,NORM,Normal,0,2026-01-30,Gold Credit Card,-790.26,8837.53,M,1998-01-11,Primary,100846,,0.0,29,,,,NORM,0,847
5,Tanta,2019-11-04,30000,A,30DD,30 Days Delinquent,30,2026-01-22,Classic Credit Card,13778.11,15795.47,M,1978-12-23,Primary,100847,,17733.28,76,,,,30DD,0,848
5,Tanta,2023-05-05,150000,A,NORM,Normal,0,2026-01-29,World Elite Card,52188.23,97524.79,F,1961-04-13,Primary,100848,,0.0,33,,,,NORM,0,849
7,Luxor,2021-09-28,5000,A,NORM,Normal,0,2026-01-26,Classic Credit Card,-275.74,4560.39,F,1982-10-13,Primary,100849,,0.0,52,,,,NORM,0,850
3,Alexandria,2021-02-04,150000,A,NORM,Normal,0,2026-01-17,Platinum Credit Card,-4025.59,145802.78,M,1986-08-24,Secondary,100850,,0.0,60,,,,NORM,0,851
1,Cairo Main,2024-06-14,30000,A,NORM,Normal,0,2026-01-20,Classic Credit Card,1405.62,28374.44,F,1961-08-07,Primary,100851,,0.0,19,,,,NORM,0,852
5,Tanta,2020-04-22,15000,A,NORM,Normal,0,2026-01-22,Gold Credit Card,2311.41,12379.25,M,1982-03-18,Primary,100852,,0.0,70,,,,NORM,0,853
5,Tanta,2020-09-04,15000,A,60DA,60 Days Delinquent,60,2026-01-18,Classic Credit Card,13881.01,698.21,F,1998-03-30,Primary,100853,,4156.72,65,,,,60DA,0,854
7,Luxor,2018-03-27,15000,A,NORM,Normal,0,2026-01-17,Classic Credit Card,3765.42,11041.66,F,1974-12-26,Secondary,100854,,0.0,95,,,,NORM,0,855
7,Luxor,2018-03-27,15000,A,NORM,Normal,0,2026-01-20,Cashback Card,10940.2,4001.95,F,1974-12-26,Secondary,100854,,0.0,95,,,,NORM,0,855
8,Zagazig,2020-10-10,100000,A,NORM,Normal,0,2026-01-17,World Elite Card,59302.59,40278.25,M,1999-03-03,Primary,100855,,0.0,64,,,,NORM,0,856
5,Tanta,2021-10-06,100000,A,NORM,Normal,0,2026-01-20,Business Credit Card,6632.84,93069.91,F,1996-01-22,Primary,100856,,0.0,52,,,,NORM,0,857
5,Tanta,2021-10-06,100000,A,NORM,Normal,0,2026-01-24,World Elite Card,16184.27,83727.19,F,1996-01-22,Primary,100856,,0.0,52,,,,NORM,0,857
5,Tanta,2021-09-28,150000,A,NORM,Normal,0,2026-01-18,Platinum Credit Card,92565.83,57395.9,F,1991-11-09,Secondary,100857,,0.0,52,,,,NORM,0,858
8,Zagazig,2020-09-27,200000,A,NORM,Normal,0,2026-01-23,World Elite Card,167245.17,32587.45,M,1961-05-21,Secondary,100858,,0.0,65,,,,NORM,0,859
9,Ismailia,2020-12-22,50000,A,NORM,Normal,0,2026-02-01,Titanium Credit Card,46203.93,3314.4,M,1967-11-06,Primary,100859,,0.0,62,,,,NORM,0,860
10,Suez,2022-11-11,100000,A,60DA,60 Days Delinquent,60,2026-01-29,Platinum Credit Card,-9131.38,90797.27,F,1965-07-07,Primary,100860,,25472.06,39,,,,60DA,0,861
10,Suez,2022-11-11,100000,A,NORM,Normal,0,2026-01-22,Classic Credit Card,18411.76,81530.21,F,1965-07-07,Primary,100860,,0.0,39,,,,NORM,0,861
10,Suez,2022-11-11,100000,A,NEW,New,0,2026-01-20,Travel Rewards Card,50411.17,49301.26,F,1965-07-07,Primary,100860,,0.0,39,,,,NEW,0,861
10,Suez,2019-10-29,30000,A,NORM,Normal,0,2026-02-01,Business Credit Card,25899.45,3670.42,F,1985-01-13,Primary,100861,,0.0,76,,,,NORM,0,862
2,Giza,2023-06-24,30000,A,NORM,Normal,0,2026-01-18,Cashback Card,13902.3,15668.6,F,1962-05-21,Primary,100862,,0.0,31,,,,NORM,0,863
9,Ismailia,2018-12-19,30000,A,NORM,Normal,0,2026-01-22,Classic Credit Card,20763.56,9061.14,M,1966-12-15,Primary,100863,,0.0,86,,,,NORM,0,864
9,Ismailia,2018-12-19,30000,A,NEW,New,0,2026-01-26,Gold Credit Card,1277.22,28477.3,M,1966-12-15,Primary,100863,,0.0,86,,,,NEW,0,864
9,Ismailia,2018-12-19,30000,A,30DD,30 Days Delinquent,30,2026-01-20,Cashback Card,22390.39,7129.68,M,1966-12-15,Primary,100863,,17739.59,86,,,,30DD,0,864
7,Luxor,2022-06-23,10000,A,NORM,Normal,0,2026-01-26,Platinum Credit Card,7144.43,2472.74,M,1978-12-15,Primary,100864,,0.0,43,,,,NORM,0,865
7,Luxor,2022-06-23,10000,A,NORM,Normal,0,2026-01-18,Gold Credit Card,8462.03,1284.34,M,1978-12-15,Primary,100864,,0.0,43,,,,NORM,0,865
7,Luxor,2022-06-23,10000,A,NORM,Normal,0,2026-01-17,Cashback Card,4375.68,5258.17,M,1978-12-15,Primary,100864,,0.0,43,,,,NORM,0,865
3,Alexandria,2024-03-20,20000,A,NORM,Normal,0,2026-01-29,Gold Credit Card,-19.85,19621.42,M,1978-09-03,Primary,100865,,0.0,22,,,,NORM,0,866
3,Alexandria,2022-12-16,50000,A,NORM,Normal,0,2026-01-27,Platinum Credit Card,21914.18,27767.36,F,1983-08-15,Secondary,100866,,0.0,38,,,,NORM,0,867
3,Alexandria,2022-12-16,50000,A,NORM,Normal,0,2026-01-24,Titanium Credit Card,13305.74,36300.5,F,1983-08-15,Secondary,100866,,0.0,38,,,,NORM,0,867
3,Alexandria,2022-12-16,50000,A,NORM,Normal,0,2026-01-21,World Elite Card,40273.71,9609.97,F,1983-08-15,Secondary,100866,,0.0,38,,,,NORM,0,867
9,Ismailia,2022-09-21,10000,A,NORM,Normal,0,2026-01-17,Gold Credit Card,1819.57,8040.68,F,1961-03-08,Primary,100867,,0.0,40,,,,NORM,0,868
5,Tanta,2022-05-28,15000,A,NORM,Normal,0,2026-01-25,Gold Credit Card,2785.75,11931.74,M,1962-05-27,Primary,100868,,0.0,44,,,,NORM,0,869
10,Suez,2021-04-05,200000,A,NORM,Normal,0,2026-01-28,Business Credit Card,-7505.58,192253.06,M,1964-05-14,Primary,100869,,0.0,58,,,,NORM,0,870
9,Ismailia,2023-07-22,15000,A,NORM,Normal,0,2026-01-17,Cashback Card,13495.86,1490.06,F,1993-03-19,Primary,100870,,0.0,30,,,,NORM,0,871
